Date,GOR,GPR,GPT,LPR,OIP,OPR,OPT,PRESSURE,VPR,VPT,WCT,WGR,WIP,WIR,WIT,WPR,WPT
36526,0,0,0,0,28353970,0,0,306.4155579,0,0,0,0,343435584,0,0,0,0
36527,0,0,0,0,28353970,0,0,306.4155579,0,0,0,0,343435584,0,0,0,0
36530,0,0,0,0,28353970,0,0,306.4155579,0,0,0,0,343435584,0,0,0,0
36530.5,0,0,0,0,28353970,0,0,306.4155579,0,0,0,0,343435584,0,0,0,0
36531.125,0,0,0,0,28353970,0,0,306.4155579,0,0,0,0,343435584,0,0,0,0
36532.10156,0,0,0,0,28353970,0,0,306.4155579,0,0,0,0,343435584,0,0,0,0
36533.62744,0,0,0,0,28353970,0,0,306.4155579,0,0,0,0,343435584,0,0,0,0
36536.01163,0,0,0,0,28353970,0,0,306.4155579,0,0,0,0,343435584,0,0,0,0
36539.73692,0,0,0,0,28353970,0,0,306.4155579,0,0,0,0,343435584,0,0,0,0
36544.73692,0,0,0,0,28353970,0,0,306.4155579,0,0,0,0,343435584,0,0,0,0
36549.73692,0,0,0,0,28353970,0,0,306.4155579,0,0,0,0,343435584,0,0,0,0
36553.36846,0,0,0,0,28353970,0,0,306.4155579,0,0,0,0,343435584,0,0,0,0
36553.73161,0,0,0,0,28353970,0,0,306.4155579,0,0,0,0,343435584,0,0,0,0
36554.18556,0,0,0,0,28353970,0,0,306.4155579,0,0,0,0,343435584,0,0,0,0
36554.89484,0,0,0,0,28353970,0,0,306.4155579,0,0,0,0,343435584,0,0,0,0
36555.94742,0,0,0,0,28353970,0,0,306.4154968,0,0,0,0,343435584,0,0,0,0
36557,0,0,0,0,28353970,0,0,306.4154968,0,0,0,0,343435584,0,0,0,0
36558,184,1883415.75,1883415.75,12873.15625,28343734,10235.95508,10235.95508,305.5670776,19045.25781,19045.25781,0.204860479,0.001400222,343437792,4827.585938,4827.585938,2637.200928,2637.200928
36558.23277,184,1888377.625,2322967.75,12858.79688,28341344,10262.92188,12624.82422,305.3742371,19049.54297,23479.36133,0.201875389,0.001374659,343438304,4827.585938,5951.288574,2595.874512,3241.434814
36558.52373,184,1892167.125,2873510.25,12847.61133,28338352,10283.5166,15616.90332,305.1373291,19050.51758,29022.27734,0.19957754,0.00135511,343438976,4827.585938,7355.916992,2564.094727,3987.480469
36558.97835,184,1896578,3735738.25,12834.59473,28333666,10307.48926,20302.92578,304.7759399,19051.71484,37683.625,0.196897924,0.001332455,343440000,4827.585938,9550.648438,2527.10498,5136.36084
36559.6887,184,1902268.75,5087012,12817.81836,28326322,10338.41699,27646.80469,304.2302856,19053.53906,51218.27734,0.193433926,0.001303392,343441696,4827.585938,12979.91699,2479.400879,6897.599609
36560.79862,184,1909801.375,7206738,12795.62891,28314802,10379.35547,39167.05469,303.4176636,19056.29688,72369.23438,0.188835889,0.001265197,343444352,4827.585938,18338.14844,2416.27417,9579.469727
36560.97204,184,1910978.25,7538149,12792.46777,28313000,10385.75195,40968.20313,303.2916565,19060.40625,75674.78125,0.1881354,0.001259416,343444768,4827.585938,19175.37305,2406.71582,9996.853516
36561.18882,184,1912378.5,7952717,12788.34863,28310740,10393.36133,43221.28906,303.1355896,19061.04297,79806.85938,0.187278867,0.001252361,343445312,4827.585938,20221.90234,2394.987549,10516.04199
36561.52754,184,1914513,8601202,12782.05469,28307214,10404.96191,46745.66016,302.8951416,19061.83398,86263.49219,0.185971081,0.001241617,343446144,4827.585938,21857.10547,2377.092529,11321.21191
36562.05679,184,1917708.625,9616151,12772.63184,28301698,10422.3291,52261.6875,302.5269165,19063.05078,96352.63281,0.184010789,0.001225578,343447456,4827.585938,24412.10938,2350.302002,12565.11133
36562.88375,184,1922377.625,11205870,12758.86426,28293058,10447.7041,60901.46484,301.9683228,19064.91211,112118.4453,0.181141555,0.001202241,343449536,4827.585938,28404.30273,2311.1604,14476.33594
36564.17587,184,1928993,13698353,12739.36328,28279512,10483.65723,74447.57031,301.1297913,19067.73828,136756.1875,0.177065805,0.00116937,343452864,4827.585938,34642.10547,2255.705566,17390.9707
36566.1948,184,1937773.25,17610586,12713.49316,28258250,10531.37695,95709.70313,299.8847046,19071.98438,175261.2188,0.171637818,0.001126095,343458208,4827.585938,44388.67188,2182.116211,21796.51367
36569.34938,184,1948801.875,23758240,12681.02637,28224838,10591.31445,129120.8672,298.0532532,19078.29102,235445.2344,0.164790422,0.001072306,343466848,4827.585938,59617.68359,2089.71167,28388.67969
36569.84228,184,1950522.875,24719658,12676.52344,28219614,10600.66797,134345.9688,297.7697449,19087.57617,244853.5781,0.163755909,0.001064256,343468192,4827.585938,61997.21875,2075.855713,29411.875
36570.45841,184,1952442.25,25922614,12670.88281,28213076,10611.09961,140883.7813,297.4190979,19089.01367,256614.875,0.162560388,0.001054978,343469920,4827.585938,64971.63281,2059.783691,30680.96875
36571.42111,184,1955211.875,27804900,12662.72168,28202846,10626.15137,151113.5938,296.8797607,19090.79297,274993.5938,0.160831898,0.001041611,343472576,4827.585938,69619.15625,2036.56958,32641.57813
36572.92533,184,1958984.25,30751646,12651.61816,28186830,10646.65332,167128.5156,296.0563354,19093.5293,303714.5,0.158474997,0.001023472,343476832,4827.585938,76880.92188,2004.965088,35657.48828
36573.16037,184,1959574,31212214,12650.12598,28184328,10649.8584,169631.6094,295.9282837,19097.70898,308203.125,0.158122301,0.001020766,343477504,4827.585938,78015.57031,2000.266968,36127.62109
36573.45416,184,1960261.5,31788126,12648.11035,28181196,10653.59473,172761.5625,295.7689819,19098.35938,313814.0938,0.15769276,0.001017474,343478336,4827.585938,79433.88281,1994.515381,36713.59766
36573.91322,184,1961313.25,32688472,12645.01465,28176302,10659.31152,177654.7344,295.5216675,19099.16992,322581.625,0.157034472,0.001012436,343479648,4827.585938,81649.99219,1985.703247,37625.13672
36574.63048,184,1962876,34096380,12640.41602,28168650,10667.80469,185306.4219,295.1391907,19100.42578,336281.75,0.156055957,0.00100496,343481696,4827.585938,85112.67188,1972.612305,39040.03125
36575.75122,184,1964969.25,36298584,12634.27148,28156682,10679.18066,197274.9219,294.5498352,19102.36719,357690.4063,0.154745057,0.000994973,343484896,4827.585938,90523.10156,1955.091064,41231.16406
36577.50236,184,1967849.25,39744572,12625.83203,28137954,10694.83301,216003.1094,293.6463623,19105.36328,391146.625,0.152940303,0.000981274,343489984,4827.585938,98976.89844,1930.998413,44612.62109
36580.23852,184,1971278,45138312,12615.83691,28108640,10713.4668,245316.9063,292.2713013,19109.95508,443434.5938,0.150792226,0.000965044,343497984,4827.585938,112185.9609,1902.370117,49817.81641
36583.11926,184,1973925.125,50824676,12608.31934,28077736,10727.85352,276221.0625,290.8605652,19116.94922,498505.5313,0.149144799,0.000952653,343506464,4827.585938,126092.9766,1880.465332,55234.94531
36586,184,1975821.25,56516500,12603.05273,28046802,10738.15918,307154.875,289.4801636,19124.12891,553597.125,0.147971615,0.000943858,343515008,4827.585938,140000,1864.894043,60607.21875
36586.1,184,2008603.5,56717360,12800.57813,28045710,10916.32324,308246.5313,289.4307251,19436.19531,555540.75,0.147200748,0.000938092,343515328,5000,140500,1884.254517,60795.64453
36586.225,184,2008741,56968452,12800.17969,28044346,10917.07031,309611.1563,289.3692627,19436.45117,557970.3125,0.147115812,0.000937457,343515712,5000,141125,1883.108887,61031.03125
36586.42031,184,2008911.625,57360816,12799.68555,28042212,10917.99805,311743.5625,289.2736206,19436.76953,561766.5625,0.14701046,0.00093667,343516320,5000,142101.5625,1881.687622,61398.55078
36586.72549,184,2009131.5,57973956,12799.05371,28038880,10919.19238,315075.8438,289.1247864,19437.26563,567698.375,0.146875024,0.000935659,343517280,5000,143627.4375,1879.861328,61972.23828
36587.20232,184,2009428,58932124,12798.20801,28033666,10920.80469,320283.2813,288.8934631,19438.03711,576967.125,0.146692649,0.000934297,343518784,5000,146011.625,1877.403076,62867.45313
36587.94738,184,2009813.125,60429552,12797.12109,28025528,10922.89746,328421.5,288.5345764,19439.23633,591450.5,0.146456629,0.000932536,343521088,5000,149736.9063,1874.223145,64263.85938
36589.11154,184,2010310,62769864,12795.73535,28012808,10925.59766,341140.5625,287.9797974,19441.0957,614082.875,0.146153241,0.000930274,343524736,5000,155557.6719,1870.138306,66440.98438
36590.93053,184,2010767.5,66427428,12794.52734,27992930,10928.08496,361018.625,287.1257019,19443.97266,649451.3125,0.14587824,0.000928224,343530432,5000,164652.625,1866.443115,69836.02344
36593.7727,184,2011077.375,72143256,12793.85352,27961866,10929.76855,392082.9063,285.8165588,19448.40234,704727,0.145701617,0.000926909,343539360,5000,178863.4844,1864.085083,75134.07813
36598.21359,184,2011005.375,81073912,12794.4668,27913330,10929.37695,440619.0938,283.8257751,19455.19727,791125.375,0.145773202,0.000927442,343553280,5000,201067.9375,1865.090454,83416.74219
36603.21359,183.561203,2006946.5,91108640,12807.70508,27858662,10933.3916,495286.0313,281.6570129,19465.62305,888453.5,0.14634265,0.000933913,343568896,5000,226067.9375,1874.313477,92788.30469
36608.21359,182.9378815,2000494.125,101111112,12828.49414,27803986,10935.37402,549962.9375,279.5774536,19477.5918,985841.5,0.147571534,0.000946327,343584448,5000,251067.9375,1893.120728,102253.9141
36612.6068,182.4589844,1994475.375,109873256,12847.77734,27755964,10931.08887,597985.4375,277.8216248,19489.08398,1071461,0.149184495,0.000960999,343597984,5000,273033.9688,1916.689209,110674.3203
36617,181.56987,1983807,118588528,12880.9834,27707964,10925.86035,645985,276.1233826,19498.90625,1157123.75,0.15178369,0.000985541,343611360,5000,295000,1955.123169,119263.5781
36618,182.9979248,1703443.75,120291968,10954.2373,27698656,9308.541016,655293.5,275.8256226,16641.92969,1173765.625,0.150233731,0.000966099,343614720,5000,300000,1645.695923,120909.2734
36620.99377,183.0864716,1704763.5,125395632,10950.24121,27670780,9311.24707,683169.1875,274.9871216,16643.22266,1223591.625,0.149676487,0.00096142,343624768,5000,314968.8125,1638.993652,125816.0391
36625.99377,182.9472656,1706079.75,133926032,10946.53027,27624152,9325.52832,729796.875,273.6367188,16647.09375,1306827,0.148083702,0.000950133,343641664,5000,339968.8125,1621.002808,133921.0469
36630.99377,182.7427979,1707388.875,142462976,10943.04199,27577436,9343.125977,776512.5,272.313385,16653.5625,1390094.875,0.14620398,0.000937054,343658688,5000,364968.8125,1599.91626,141920.625
36635.99377,182.5089111,1708552.25,151005744,10939.99609,27530628,9361.473633,823319.8125,271.0098267,16660.0332,1473395,0.144289166,0.000923895,343675776,5000,389968.8125,1578.522949,149813.25
36640.99377,182.2605743,1708923.625,159550352,10939.34082,27483748,9376.266602,870201.1875,269.721405,16666.49609,1556727.5,0.142885655,0.000914655,343692960,5000,414968.8125,1563.074829,157628.625
36643.99688,182.1063995,1709088.75,164682944,10939.29004,27455562,9385.110352,898385.75,268.9523315,16672.95313,1606798.375,0.142073125,0.000909361,343703328,5000,429984.4063,1554.179077,162296
36647,181.9472961,1709109.75,169815600,10940.06543,27427354,9393.433594,926595.3125,268.1887512,16676.83594,1656880.875,0.141373202,0.000904934,343713696,5000,445000,1546.631958,166940.7188
36648,182.4979401,1482177.25,171297776,9433.856445,27419232,8121.610352,934716.9375,268.0224304,14410.94922,1671291.75,0.139099628,0.00088535,343717376,5000,450000,1312.245972,168252.9688
36651,182.5312195,1483483.875,175748240,9429.892578,27394850,8127.288086,959098.8125,267.5088501,14411.59766,1714526.625,0.138135716,0.000878072,343728448,5000,465000,1302.60498,172160.7813
36656,182.4838715,1485698.5,183176720,9423.243164,27354142,8141.533203,999806.5,266.6222534,14413.70605,1786595.125,0.136015832,0.000862699,343747040,5000,490000,1281.710327,178569.3281
36661,182.4165955,1487849,190615968,9416.885742,27313360,8156.324219,1040588.125,265.7236328,14417.46484,1858682.375,0.133861855,0.000847238,343765760,5000,515000,1260.56189,184872.1406
36666,182.3441925,1489916.5,198065552,9410.974609,27272506,8170.902344,1081442.625,264.8252869,14421.37012,1930789.25,0.131768689,0.000832309,343784544,5000,540000,1240.071777,191072.5
36671,182.2706604,1491840.5,205524752,9405.625977,27231582,8184.753906,1122366.375,263.9329529,14425.37988,2002916.125,0.129802272,0.000818366,343803456,5000,565000,1220.871582,197176.8594
36674.5,182.220108,1493095.75,210750592,9402.241211,27202904,8193.913086,1151045.125,263.313385,14429.46582,2053419.25,0.128514916,0.000809277,343816704,5000,582500,1208.328247,201406
36674.85001,182.2150879,1493236.75,211273216,9402.018555,27200036,8194.912109,1153913.25,263.2516174,14432.35449,2058470.625,0.128387988,0.000808382,343818048,5000,584250,1207.106323,201828.5
36675.28751,182.208847,1493386.125,211926576,9401.604492,27196450,8196.012695,1157499,263.1744995,14432.64355,2064784.875,0.128232509,0.000807287,343819712,5000,586437.5,1205.591309,202355.9375
36675.9711,182.1991272,1493610.375,212947600,9400.979492,27190846,8197.681641,1163102.875,263.0540161,14433.00586,2074651.25,0.127997085,0.00080563,343822304,5000,589855.4375,1203.297974,203178.5
36676.98555,182.1842804,1493944.625,214463136,9400.053711,27182528,8200.183594,1171421.625,262.8754578,14433.57324,2089293.375,0.127645046,0.000803156,343826144,5000,594927.75,1199.870361,204395.7188
36678,182.1694489,1494273.875,215979008,9399.163086,27174206,8202.65918,1179742.875,262.6971436,14434.41699,2103936.5,0.127299011,0.000800726,343830016,5000,600000,1196.504272,205609.5156
36679,181.7156219,1352685.125,217331696,8597.060547,27166762,7443.967285,1187186.875,262.6350708,13158.18164,2117094.5,0.134126455,0.000852448,343838688,9833.333008,609833.3125,1153.093262,206762.6094
36682,181.6448822,1352538.375,221389312,8597.772461,27144424,7446.058594,1209525,262.5510864,13158.53418,2156570.25,0.133954957,0.000851521,343864736,9833.333008,639333.3125,1151.714355,210217.75
36687,181.6486969,1353213.75,228155376,8595.775391,27107176,7449.620117,1246773.125,262.4789734,13159.02148,2222365.25,0.13333942,0.000846988,343908160,9833.333008,688500,1146.155762,215948.5313
36692,181.7509766,1354331.375,234927040,8592.072266,27069918,7451.577148,1284031,262.4211731,13159.23438,2288161.5,0.132738069,0.000842109,343951648,9833.333008,737666.625,1140.495117,221651
36697,181.917572,1355704.5,241705552,8587.34082,27032656,7452.30127,1321292.5,262.3389893,13159.20117,2353957.5,0.132175982,0.000837233,343995136,9833.333008,786833.3125,1135.040161,227326.2031
36702,182.1276398,1357093.75,248491024,8582.369141,26995400,7451.333496,1358549.125,262.2351074,13159.03418,2419752.75,0.131785959,0.000833425,344038656,9833.333008,836000,1131.035767,232981.3906
36705,182.2689514,1357942.125,252564848,8579.527344,26973050,7450.210938,1380899.75,262.1700439,13158.79297,2459229,0.131629214,0.000831638,344064768,9833.333008,865500,1129.316406,236369.3438
36708,182.4239502,1358933.75,256641648,8576.400391,26950702,7449.316895,1403247.75,262.1049194,13158.63086,2498705,0.131416917,0.000829389,344090880,9833.333008,895000,1127.084229,239750.5938
36709,181.7641296,1329698.75,257971360,8536.068359,26943386,7315.518066,1410563.25,262.1144714,13024.19141,2511729.25,0.142987415,0.000917915,344099328,9665.691406,904665.6875,1220.550293,240971.1406
36712,181.7950592,1329021.875,261958416,8538.124023,26921454,7310.550293,1432494.875,262.1013489,13024.11719,2550801.5,0.143775627,0.000923667,344124640,9665.691406,933662.75,1227.574219,244653.8594
36717,181.9972839,1329321.75,268605024,8537.154297,26884934,7304.074707,1469015.25,262.0357666,13024.00293,2615921.5,0.144436896,0.000927601,344166784,9665.691406,981991.1875,1233.080078,250819.2656
36722,182.2426453,1330106,275255552,8534.664063,26848442,7298.544434,1505508,261.9517517,13023.97559,2681041.5,0.144835204,0.000929339,344208960,9665.691406,1030319.625,1236.119873,256999.8594
36727,182.4956818,1331086.875,281911008,8531.567383,26811972,7293.798828,1541977,261.8529358,13024.05273,2746161.75,0.145080999,0.000929893,344251072,9665.691406,1078648.125,1237.768311,263188.6875
36732,182.7372131,1332133,288571648,8528.264648,26775522,7289.883789,1578426.375,261.7436829,13024.20605,2811282.75,0.145209029,0.000929623,344293216,9665.691406,1126976.625,1238.381104,269380.5938
36735.5,182.8944092,1332808.375,293236480,8526.117188,26750018,7287.310547,1603932,261.6626282,13024.42285,2856868.25,0.145295486,0.000929471,344322720,9665.691406,1160806.5,1238.806396,273716.4375
36739,183.0469208,1333560.125,297903936,8523.743164,26724518,7285.346191,1629430.75,261.5765076,13024.60059,2902454.25,0.145287916,0.00092864,344352224,9665.691406,1194636.375,1238.396729,278050.8125
36740,183.0653076,1256513.25,299160448,8058.723633,26717648,6863.743652,1636294.5,261.585022,12300.7207,2914755,0.148284048,0.000951029,344360480,9445.529297,1204081.875,1194.980103,279245.8125
36743,183.2104645,1257135.375,302931872,8056.763184,26697064,6861.700684,1656879.5,261.5825195,12300.69141,2951657,0.148330361,0.000950624,344385216,9445.529297,1232418.5,1195.0625,282831
36748,183.4295349,1258420.25,309223968,8052.735352,26662760,6860.510742,1691182.125,261.536499,12300.70117,3013160.5,0.148052156,0.000947398,344426496,9445.529297,1279646.125,1192.224976,288792.125
36753,183.6329498,1259812.25,315523040,8048.379883,26628458,6860.491699,1725484.625,261.4658813,12300.8584,3074664.75,0.147593483,0.000942909,344467776,9445.529297,1326873.875,1187.888428,294731.5625
36758,183.823761,1261278.125,321829408,8043.797363,26594152,6861.344238,1759791.25,261.3791809,12301.10156,3136170.25,0.147001803,0.000937504,344509088,9445.529297,1374101.5,1182.452759,300643.8125
36763,184.0033112,1262794.75,328143392,8039.056641,26559836,6862.891602,1794105.75,261.2801208,12301.39941,3197677.25,0.146306351,0.000931398,344550432,9445.529297,1421329.125,1176.165039,306524.6563
36766.5,184.1136932,1263706.5,332566368,8035.210938,26535814,6863.729492,1818128.75,261.2061462,12301.74023,3240733.5,0.145793498,0.00092702,344579392,9445.529297,1454388.5,1171.481445,310624.8125
36770,184.212326,1264582.75,336992416,8031.496094,26511788,6864.811035,1842155.625,261.1276245,12301.99414,3283790.5,0.145263731,0.000922585,344608384,9445.529297,1487447.875,1166.685181,314708.2188
36771,184.2972565,1198256.625,338190656,7617.676758,26505286,6501.760742,1848657.375,261.134613,11665.55566,3295456,0.146490335,0.000931283,344616640,9386.418945,1496834.25,1115.916138,315824.1563
36774,184.4186859,1199085.875,341787936,7613.918457,26485780,6501.976074,1868163.375,261.1378479,11665.5332,3330452.5,0.146040753,0.000927325,344641472,9386.418945,1524993.5,1111.942383,319159.9688
36779,184.5860138,1200526.875,347790560,7607.826172,26453260,6503.888672,1900682.75,261.1123352,11665.52246,3388780.25,0.145105526,0.000919544,344682880,9386.418945,1571925.625,1103.937622,324679.6563
36784,184.7381134,1201928.375,353800192,7602.010254,26420730,6506.120117,1933213.375,261.0661926,11665.60547,3447108.25,0.144157961,0.000911777,344724320,9386.418945,1618857.75,1095.890259,330159.0938
36789,184.8796387,1203275.625,359816576,7596.464355,26388188,6508.426758,1965755.5,261.0053711,11665.75586,3505437,0.143229455,0.00090423,344765824,9386.418945,1665789.75,1088.037354,335599.2813
36794,185.0104218,1204550.75,365839328,7591.243164,26355634,6510.718262,1998309.125,260.9322815,11665.95313,3563766.75,0.14233835,0.000897036,344807360,9386.418945,1712721.875,1080.525146,341001.9063
36797,185.0861359,1205320,369455296,7588.125977,26336096,6512.210938,2017845.75,260.8845825,11666.19141,3598765.25,0.141789272,0.000892638,344832288,9386.418945,1740881.125,1075.914795,344229.6563
36800,185.1584015,1206059,373073472,7585.132813,26316556,6513.660645,2037386.75,260.8334045,11666.34668,3633764.5,0.141259536,0.000888408,344857216,9386.418945,1769040.375,1071.472412,347444.0938
36801,185.2479858,1154033.75,374227488,7260.61377,26310326,6229.669922,2043616.375,260.8398132,11166.9082,3644931.25,0.141991287,0.000893339,344865536,9343.804688,1778384.25,1030.943848,348475.0313
36804,185.3466339,1154732.625,377691712,7257.520996,26291636,6230.124512,2062306.75,260.845459,11166.8877,3678432,0.141563028,0.000889727,344890496,9343.804688,1806415.625,1027.396606,351557.2188
36809,185.4087524,1155473.75,383469056,7254.647949,26260476,6232.03418,2093466.875,260.8308411,11166.87109,3734266.25,0.140959829,0.000885017,344932096,9343.804688,1853134.625,1022.613892,356670.2813
36814,185.4699249,1156152.75,389249824,7251.973145,26229308,6233.640137,2124635.25,260.7992859,11166.91602,3790101,0.14042148,0.000880794,344973728,9343.804688,1899853.625,1018.332764,361761.9375
36819,185.5323944,1156790.375,395033792,7249.412598,26198132,6234.977539,2155810,260.7552185,11167.01367,3845936,0.139933392,0.000876939,345015360,9343.804688,1946572.75,1014.434937,366834.125
36824,185.5063934,1156855.5,400818048,7249.459473,26166952,6236.203125,2186991,260.7025757,11167.15039,3901771.75,0.139769971,0.000875871,345057024,9343.804688,1993291.75,1013.256775,371900.4063
36827.5,185.3990173,1156349.875,404865280,7252.042969,26145122,6237.087891,2208820.75,260.6629333,11167.31445,3940857.25,0.139954343,0.000877723,345086176,9343.804688,2025995,1014.954834,375452.75
36831,185.3141327,1155909.25,408910976,7254.210449,26123290,6237.566406,2230652.25,260.6194458,11167.4375,3979943.25,0.140145347,0.000879519,345115328,9343.804688,2058698.375,1016.643738,379011
36832,185.3294067,1115186.5,410026144,7004.044434,26117274,6017.320313,2236669.75,260.6257629,10779.86523,3990723.25,0.140879154,0.000884806,345123648,9309.646484,2068008,986.7238159,379997.7188
36835,185.2981567,1114902.25,413370848,7005.20752,26099222,6016.801758,2254720,260.6326294,10779.8457,4023062.75,0.141095847,0.00088654,345148608,9309.646484,2095936.875,988.4057007,382962.9375
36840,185.2548676,1114570.625,418943712,7006.626953,26069140,6016.416992,2284802.25,260.6237488,10779.8252,4076962,0.141324744,0.000888423,345190208,9309.646484,2142485.25,990.2097778,387914
36845,185.2256012,1114277.75,424515104,7007.796387,26039062,6015.787598,2314881,260.6010437,10779.85156,4130861.25,0.141557917,0.000890271,345231776,9309.646484,2189033.5,992.0090942,392874.0313
36850,185.2074432,1114000.5,430085088,7008.814941,26008988,6014.879883,2344955.5,260.5680847,10779.91992,4184760.75,0.14181219,0.000892222,345273376,9309.646484,2235581.75,993.9353638,397843.7188
36855,185.1984863,1113715.375,435653696,7009.772949,25978920,6013.631348,2375023.5,260.526886,10780.01758,4238661,0.142107576,0.000894431,345314944,9309.646484,2282129.75,996.1419067,402824.4375
36858,185.1957245,1113532.25,438994272,7010.360352,25960880,6012.731934,2393061.75,260.4995728,10780.14063,4271001,0.142307684,0.000895913,345339872,9309.646484,2310058.75,997.6281128,405817.3125
36861,185.1947327,1113309.75,442334208,7011.052734,25942846,6011.562988,2411096.5,260.4700317,10780.22266,4303342,0.142559156,0.000897764,345364800,9309.646484,2337987.75,999.4898071,408815.7813
36862,185.2241821,1081796.75,443416000,6816.415527,25937006,5840.472168,2416937,260.4747314,10479.38281,4313821.5,0.143175453,0.00090215,345373120,9284.40625,2347272.25,975.9434204,409791.7188
36865,185.2447205,1081588.625,446660768,6816.870605,25919490,5838.70166,2434453,260.4797363,10479.36914,4345259.5,0.143492356,0.000904382,345398016,9284.40625,2375125.25,978.1688232,412726.2188
36870,185.2651367,1081249,452067008,6817.730957,25890308,5836.225098,2463634.25,260.4725647,10479.35449,4397656,0.143963769,0.000907752,345439552,9284.40625,2421547.5,981.5062866,417633.75
36875,185.2830963,1080854.5,457471296,6818.782227,25861140,5833.530273,2492801.75,260.454834,10479.375,4450053,0.144490927,0.000911549,345481024,9284.40625,2467969.5,985.2521362,422560.0313
36880,185.3003693,1080387.25,462873216,6820.0625,25831988,5830.464844,2521954.25,260.4295044,10479.42676,4502450,0.145100996,0.000915966,345522496,9284.40625,2514391.5,989.5978394,427508
36885,185.317337,1079859,468272512,6821.53418,25802854,5827.07959,2551089.5,260.3983154,10479.5,4554847.5,0.145781636,0.000920911,345563968,9284.40625,2560813.5,994.4544067,432480.2813
36888.5,185.3296051,1079422.125,472050496,6822.766602,25782468,5824.337402,2571474.75,260.374054,10479.58984,4591526.5,0.146337911,0.000924967,345592960,9284.40625,2593309,998.4293823,435974.7813
36892,185.3417511,1078911.875,475826688,6824.227051,25762094,5821.202637,2591849,260.3476563,10479.66016,4628205,0.146979943,0.000929663,345621952,9284.40625,2625804.25,1003.024475,439485.375
36893,184.8952942,1607700.25,477434400,10183.76855,25753398,8695.193359,2600544.25,260.0760193,15625.27734,4643830.5,0.146171406,0.000925904,345629728,9275.868164,2635080.25,1488.575928,440973.9375
36896,184.6886749,1607794.25,482257760,10183.43066,25727282,8705.429688,2626660.5,259.3252869,15626.45313,4690709.5,0.145137846,0.000919273,345653120,9275.868164,2662907.75,1478.001221,445407.9375
