OPR,OPRH,GPR,GPRH,WCT,WCTH,OPT,OPTH,GPT,GPTH,WPT,WPTH,Date,BHP,GOR,PI,Temperature
1308.852539,1692.860962,235390.9844,311486.5,0.340150416,0.030718399,1592307.375,1783019.75,291814144,328075648,387264.4375,85002.78125,37371,105.7369995,179.8453064,10.76196957,409.2835
1302.401123,1692.860962,234431.7969,311486.5,0.344372094,0.030718399,1596214.625,1788098.375,292517440,329010080,389316.7188,85163.73438,37374,104.6260681,179.9996948,10.61130524,409.265
1296.287476,1692.860962,233490.7344,311486.5,0.348394096,0.030718399,1600103.5,1793176.875,293217920,329944544,391395.9688,85324.67969,37377,103.5505905,180.1226654,10.4691782,409.2465
1306.364136,1709.197021,235308.2656,314492.3125,0.349936724,0.030547798,1601409.875,1794886.125,293453248,330259040,392099.1875,85378.53906,37378,101.8359451,180.1245728,10.41262913,409.228
1300.500977,1709.197021,234334.3438,314492.3125,0.353814095,0.030547798,1605311.375,1800013.75,294156224,331202528,394235.4375,85540.10938,37381,100.6669235,180.1877441,10.27303505,409.2095
1290.527466,1709.197021,233287.7969,314492.3125,0.359779567,0.030547798,1611764,1808559.625,295322688,332774976,397861.5625,85809.39844,37386,99.14954376,180.7693329,10.07509136,409.191
1281.030396,1709.197021,232232.3438,314492.3125,0.365498662,0.030547798,1618169.125,1817105.625,296483840,334347456,401551.1875,86078.6875,37391,97.83515167,181.2855835,9.899561882,409.1725
1272.144775,1709.197021,230892.7031,314492.3125,0.371174663,0.030547798,1624529.875,1825651.625,297638304,335919904,405305.7188,86347.97656,37396,96.59165955,181.498764,9.736775398,409.154
1263.549438,1709.197021,229453.1563,314492.3125,0.376781404,0.030547798,1630847.625,1834197.625,298785568,337492352,409125.2813,86617.25781,37401,95.44469452,181.5941315,9.585860252,409.1355
1257.563721,1709.197021,228414.6406,314492.3125,0.380705535,0.030547798,1635249.125,1840179.875,299585024,338593088,411831.0313,86805.76563,37404.5,94.66732788,181.6326599,9.483624458,409.117
1251.55127,1709.197021,227352.9531,314492.3125,0.384652495,0.030547798,1639629.5,1846162,300380768,339693824,414569.2188,86994.26563,37408,93.89451599,181.6569214,9.382536888,409.0985
1259.882202,1723.703003,228926.7188,317161.4063,0.385998189,0.030371871,1640889.375,1847885.75,300609696,340010976,415361.2813,87048.25781,37409,92.39044952,181.7048645,9.344002724,409.08
1254.556641,1723.703003,227967.625,317161.4063,0.389469057,0.030371871,1644653,1853056.875,301293568,340962464,417762.1875,87210.23438,37412,91.59021759,181.7117004,9.251291275,409.0615
1245.786865,1723.703003,226361.3438,317161.4063,0.395187706,0.030371871,1650882,1861675.375,302425376,342548256,421832.1875,87480.1875,37417,90.35647583,181.7014923,9.103840828,409.043
1237.108032,1723.703003,224778.5781,317161.4063,0.400813818,0.030371871,1657067.5,1870293.875,303549280,344134080,425969.9063,87750.14844,37422,89.14073181,181.6968079,8.959625244,409.0245
1228.360352,1723.703003,223196.8438,317161.4063,0.406445533,0.030371871,1663209.375,1878912.375,304665280,345719872,430175.5938,88020.10938,37427,88.01669312,181.703064,8.822813988,409.006
1219.754761,1723.703003,221646.5625,317161.4063,0.41195485,0.030371871,1669308.125,1887530.875,305773504,347305696,434448.0938,88290.07031,37432,86.94158173,181.714035,8.691952705,408.9875
1214.693726,1723.703003,220734.875,317161.4063,0.415183097,0.030371871,1672952.125,1892702,306435712,348257184,437035.1563,88452.04688,37435,86.31529999,181.7205963,8.61610508,408.969
1209.698853,1723.703003,219836.0156,317161.4063,0.418359846,0.030371871,1676581.25,1897873.125,307095200,349208640,439645.4688,88614.02344,37438,85.6991272,181.7278748,8.541978836,408.9505
1216.390503,1736.442017,221114.2031,319505.4063,0.419629872,0.030182987,1677797.625,1899609.5,307316320,349528160,440524.9688,88668.0625,37439,84.3205719,181.7789612,8.510040283,408.932
1211.348022,1736.442017,220193.125,319505.4063,0.422814131,0.030182987,1681431.75,1904818.875,307976896,350486688,443187.0625,88830.1875,37442,83.61329651,181.7752838,8.433236122,408.9135
1202.833374,1736.442017,218627.6875,319505.4063,0.428180158,0.030182987,1687445.875,1913501.125,309070048,352084192,447690.5,89100.39844,37447,82.49953461,181.7605896,8.308718681,408.895
1194.184082,1736.442017,217047.75,319505.4063,0.433597565,0.030182987,1693416.75,1922183.25,310155296,353681728,452261.4063,89370.60938,37452,81.40917969,181.7540131,8.185670853,408.8765
1185.411621,1736.442017,215453.8594,319505.4063,0.439059556,0.030182987,1699343.875,1930865.5,311232544,355279264,456900.625,89640.82031,37457,80.32061768,181.7544708,8.06313324,408.858
1176.534912,1736.442017,213846.1094,319505.4063,0.444556564,0.030182987,1705226.5,1939547.75,312301792,356876800,461608.9063,89911.03125,37462,79.22988892,181.7592621,7.941298485,408.8395
1170.223511,1736.442017,212703.5156,319505.4063,0.448449254,0.030182987,1709322.25,1945625.25,313046240,357995040,464939.0625,90100.17969,37465.5,78.45948029,181.7631531,7.855941296,408.821
1163.967041,1736.442017,211571.4844,319505.4063,0.452294588,0.030182987,1713396.25,1951702.75,313786752,359113312,468303.2813,90289.32813,37469,77.69725037,181.7675934,7.772074223,408.8025
1169.43811,1747.718018,212623.5938,321580.1875,0.453428805,0.029986173,1714565.625,1953450.5,313999360,359434912,469273.4375,90343.35156,37470,76.41238403,181.8168945,7.744413853,408.784
1163.410767,1747.718018,211891.3906,321580.1875,0.456810206,0.029986173,1718055.875,1958693.625,314635040,360399648,472208.625,90505.4375,37473,75.77653503,182.1294708,7.672110558,408.7655
1153.914063,1747.718018,210342.2344,321580.1875,0.462434381,0.029986173,1723825.375,1967432.25,315686752,362007552,477171.8438,90775.57813,37478,74.78043365,182.2858582,7.558329582,408.747
1144.559692,1747.718018,208692.6094,321580.1875,0.468046397,0.029986173,1729548.25,1976170.875,316730208,363615456,482207.125,91045.71094,37483,73.79495239,182.3344116,7.446780205,408.7285
1135.031616,1747.718018,206977.625,321580.1875,0.473762035,0.029986173,1735223.375,1984909.5,317765120,365223360,487316.375,91315.85156,37488,72.83683777,182.3540649,7.336537361,408.71
1125.674316,1747.718018,205330.3906,321580.1875,0.479320168,0.029986173,1740851.75,1993648,318791744,366831232,492497.6563,91585.98438,37493,71.97260284,182.4065857,7.233025551,408.6915
1119.194214,1747.718018,204283.5313,321580.1875,0.483084261,0.029986173,1744769,1999765,319506752,367956768,496158.4375,91775.08594,37496.5,71.43946075,182.5273438,7.16496706,408.673
1112.750854,1747.718018,203194.5625,321580.1875,0.486851126,0.029986173,1748663.625,2005882,320217920,369082304,499853.5,91964.17969,37500,70.94163513,182.6056213,7.099009514,408.6545
1116.268311,1756.977051,203972.5938,323283.8125,0.488034427,0.029788857,1749779.875,2007639,320421888,369405600,500917.5938,92018.125,37501,69.90476227,182.7272034,7.076186657,408.636
1110.598999,1756.977051,202984.9219,323283.8125,0.491323352,0.029788857,1753111.625,2012910,321030848,370375456,504135.7188,92179.96094,37504,69.47588348,182.7706604,7.020059586,408.6175
1101.517212,1756.977051,201313.875,323283.8125,0.496667415,0.029788857,1758619.25,2021694.875,322037440,371991872,509570.375,92449.6875,37509,68.87985229,182.7605286,6.933493137,408.599
1092.377563,1756.977051,199610.7344,323283.8125,0.502040982,0.029788857,1764081.125,2030479.75,323035488,373608288,515077.0313,92719.41406,37514,68.33010864,182.7305298,6.848181248,408.5805
1083.16626,1756.977051,197890.4688,323283.8125,0.507433832,0.029788857,1769497,2039264.625,324024928,375224704,520656.3438,92989.14063,37519,67.81223297,182.6963043,6.763680935,408.562
1073.86792,1756.977051,196146.0781,323283.8125,0.51285845,0.029788857,1774866.25,2048049.5,325005664,376841120,526309.125,93258.86719,37524,67.3303833,182.6538239,6.679978848,408.5435
1068.185059,1756.977051,195086.4375,323283.8125,0.516151428,0.029788857,1778070.875,2053320.5,325590912,377810976,529727.625,93420.70313,37527,67.05851746,182.6335602,6.629974365,408.525
1062.486206,1756.977051,194017.8438,323283.8125,0.519442677,0.029788857,1781258.25,2058591.375,326172992,378780832,533173,93582.53906,37530,66.79956055,182.6073914,6.580314636,408.5065
1064.615845,1764.322021,194487.7656,324635.1875,0.520606637,0.029586388,1782322.875,2060355.75,326367456,379105472,534329.125,93636.32813,37531,65.98726654,182.6835175,6.560683727,408.488
1058.856567,1764.322021,193421.1875,324635.1875,0.523904681,0.029586388,1785499.5,2065648.625,326947744,380079360,537824.6875,93797.70313,37534,65.6758728,182.6698608,6.509480476,408.4695
1049.163208,1764.322021,191582.0469,324635.1875,0.52946347,0.029586388,1790745.25,2074470.25,327905632,381702528,543727.5,94066.66406,37539,65.23334503,182.6046295,6.42606926,408.451
1039.307495,1764.322021,189731.1563,324635.1875,0.535059512,0.029586388,1795941.875,2083291.875,328854304,383325728,549707.6875,94335.61719,37544,64.83135223,182.5553589,6.343300343,408.4325
1029.661133,1764.322021,187932.0156,324635.1875,0.540500462,0.029586388,1801090.125,2092113.5,329793952,384948896,555763.5625,94604.57813,37549,64.50293732,182.5183105,6.264769077,408.414
1020.197571,1764.322021,186180.3438,324635.1875,0.545803428,0.029586388,1806191.125,2100935,330724864,386572064,561893.375,94873.53125,37554,64.26448059,182.4944,6.190964222,408.3955
1013.527405,1764.322021,184956.3281,324635.1875,0.549516261,0.029586388,1809738.5,2107110.25,331372192,387708288,566220.5625,95061.80469,37557.5,64.11753845,182.4877319,6.139965057,408.377
1006.960449,1764.322021,183749.9375,324635.1875,0.553162992,0.029586388,1813262.875,2113285.25,332015328,388844512,570583.5625,95250.07031,37561,63.97488403,182.4797974,6.089803696,408.3585
1007.962341,1769.916016,184004.7969,325664.5,0.554247022,0.029382575,1814270.75,2115055.25,332199328,389170176,571836.8125,95303.64844,37562,63.37836838,182.5512543,6.073547363,408.34
1002.366211,1769.916016,182986.5625,325664.5,0.557330668,0.029382575,1817277.875,2120365,332748288,390147168,575622.875,95464.39063,37565,63.2329216,182.5545959,6.030539036,408.3215
993.2479248,1769.916016,181302.8281,325664.5,0.562349558,0.029382575,1822244.125,2129214.5,333654816,391775488,582004.125,95732.28125,37570,63.04854584,182.5353241,5.962142944,408.303
983.9794312,1769.916016,179624.9688,325664.5,0.567404091,0.029382575,1827164,2138064.25,334552928,393403808,588457.1875,96000.17969,37575,62.95139313,182.5494995,5.896145344,408.2845
974.8931885,1769.916016,178011.3125,325664.5,0.572318554,0.029382575,1832038.5,2146913.75,335442976,395032128,594980.125,96268.07031,37580,62.89486313,182.5957031,5.832906723,408.266
966.0004272,1769.916016,176440.1563,325664.5,0.5771029,0.029382575,1836868.5,2155763.25,336325184,396660448,601571.375,96535.96875,37585,62.87297821,182.650177,5.772233486,408.2475
960.6793823,1769.916016,175536.625,325664.5,0.579924405,0.029382575,1839750.5,2161073,336851808,397637440,605550.0625,96696.70313,37588,62.89332581,182.721344,5.737257481,408.229
955.326416,1769.916016,174643.9063,325664.5,0.582735419,0.029382575,1842616.5,2166382.75,337375744,398614464,609552.5625,96857.4375,37591,62.95445633,182.8107147,5.703399658,408.2105
955.5363159,1774.020996,174738.0625,326419.8125,0.58369261,0.029179111,1843572,2168156.75,337550464,398940864,610892.3125,96910.75781,37592,62.57615662,182.8690948,5.691248894,408.192
950.309082,1774.020996,173864.3281,326419.8125,0.586428165,0.029179111,1846423,2173479,338072064,399920128,614934.8125,97070.71875,37595,62.66602325,182.9555511,5.659455776,408.1735
942.2070923,1774.020996,172486.4063,326419.8125,0.590673566,0.029179111,1851134,2182349,338934496,401552224,621733,97337.32031,37600,62.91241074,183.0663452,5.613296509,408.155
934.2493286,1774.020996,171140.8125,326419.8125,0.594819486,0.029179111,1855805.25,2191219.25,339790208,403184320,628590.5625,97603.92188,37605,63.23834229,183.185379,5.570512772,408.1365
926.6856689,1774.020996,169921.2344,326419.8125,0.598699152,0.029179111,1860438.75,2200089.25,340639808,404816416,635503.1875,97870.52344,37610,63.64067459,183.3644714,5.532629013,408.118
919.3612061,1774.020996,168733.8594,326419.8125,0.602449894,0.029179111,1865035.5,2208959.25,341483488,406448512,642469.1875,98137.125,37615,64.09663391,183.5337982,5.497904301,408.0995
915.1130981,1774.020996,168031.3281,326419.8125,0.604628146,0.029179111,1867780.875,2214281.5,341987552,407427776,646667.5625,98297.08594,37618,64.39081573,183.618103,5.478653431,408.081
910.973999,1774.020996,167352.3906,326419.8125,0.606745243,0.029179111,1870513.75,2219603.5,342489632,408407040,650884.125,98457.04688,37621,64.70030975,183.7071075,5.460411072,408.0625
909.6015015,1774.020996,167129,326419.8125,0.607442319,0.029179111,1871423.375,2221377.5,342656768,408733472,652291.625,98510.36719,37622,64.79979706,183.7387085,5.454399109,408.044
908.242981,1774.020996,166903.8281,326419.8125,0.608137786,0.029179111,1872331.625,2223151.5,342823648,409059872,653701.1875,98563.6875,37623,64.9055481,183.7656097,5.448514938,408.0255
