OPR,OPRH,GPR,GPRH,WCT,WCTH,OPT,OPTH,GPT,GPTH,WPT,WPTH,Date,BHP,GOR,PI,Temperature
1061.341919,1596.724976,858884.75,293797.4063,0.56261158,0.236657515,5663803.5,1548120.625,1026345664,284854208,2224149.25,310033.5,848,234.2085571,184,93.48219299,409.265
1054.79834,1596.724976,855751.125,293797.4063,0.564708412,0.236657515,5678177,1552910.75,1028912896,285735584,2242796,311518.5938,851,234.23349,184,92.7631073,409.2465
1051.23584,1567.692993,859293.3125,288455.5,0.564474344,0.255051255,5682985,1554478.5,1029772224,286024064,2249027.5,312055.3125,852,234.2664337,184,92.51759338,409.228
1044.699219,1567.692993,855951.6875,288455.5,0.566520095,0.255051255,5697354.5,1559181.625,1032340032,286889408,2267806.75,313665.5313,855,234.304718,184,91.83811951,409.2095
1033.846802,1567.692993,851139.875,288455.5,0.569865227,0.255051255,5721150,1567020,1036595776,288331680,2299332.5,316349.2188,860,234.3665924,184,90.74649811,409.191
1023.049866,1567.692993,846413.0625,288455.5,0.573166072,0.255051255,5744794,1574858.5,1040827840,289773984,2331082.25,319032.9063,865,234.4271088,184,89.66132355,409.1725
1012.336304,1567.692993,841472.9375,288455.5,0.576429427,0.255051255,5768289,1582697,1045035200,291216256,2363056.25,321716.5938,870,234.4920349,184,88.58611298,409.154
1001.808472,1567.692993,836495.4375,288455.5,0.579647183,0.255051255,5791637.5,1590535.375,1049217664,292658528,2395253,324400.2813,875,234.5574188,184,87.53236389,409.1355
994.5043335,1567.692993,833004.625,288455.5,0.58188653,0.255051255,5807910,1596022.375,1052133184,293668128,2417899.5,326278.875,878.5,234.6030579,184,86.8007431,409.117
987.2766724,1567.692993,829511.3125,288455.5,0.58411628,0.255051255,5824111.5,1601509.25,1055036480,294677728,2440654.5,328157.4375,882,234.650177,184,86.07302856,409.0985
984.3690186,1531.126953,832768.125,281727.4063,0.583981395,0.278659284,5828755,1603040.375,1055869248,294959456,2447173,328748.9375,883,234.6798553,184.0000305,85.86621857,409.08
978.2298584,1531.126953,829579.0625,281727.4063,0.585890293,0.278659284,5842634,1607633.75,1058357952,295804640,2466809.25,330523.4063,886,234.7280121,184.0000305,85.25996399,409.0615
968.2850342,1531.126953,824474.5625,281727.4063,0.589018583,0.278659284,5865623,1615289.375,1062480320,297213248,2499757.25,333480.8125,891,234.8019867,184.0000305,84.27645111,409.043
958.369873,1531.126953,819486.5625,281727.4063,0.592138469,0.278659284,5888469,1622945,1066577792,298621888,2532924.75,336438.25,896,234.8798828,184.0000305,83.36714935,409.0245
948.7799683,1531.126953,814607.1875,281727.4063,0.595222294,0.278659284,5911172,1630600.75,1070650816,300030528,2566309.75,339395.6875,901,234.9605865,184.0000305,82.49547577,409.006
939.5021973,1531.126953,809851.6875,281727.4063,0.598254561,0.278659284,5933734.5,1638256.375,1074700032,301439168,2599908.25,342353.125,906,235.0408173,184.0000305,81.65486908,408.9875
934.0439453,1531.126953,807043.6875,281727.4063,0.600049555,0.278659284,5947221.5,1642849.75,1077121152,302284352,2620143.25,344127.5625,909,235.0880585,184.0000305,81.16149902,408.969
928.6742554,1531.126953,804268.5,281727.4063,0.601824164,0.278659284,5960659,1647443.125,1079533952,303129536,2640453.5,345902.0313,912,235.136673,184.0000305,80.67644501,408.9505
928.3618774,1490.251953,807431.25,274206.3125,0.601724625,0.306970298,5965152,1648933.375,1080341376,303403744,2647241.5,346562.125,913,235.116272,183.9999695,80.51988983,408.932
923.1467285,1490.251953,804491.9375,274206.3125,0.603471041,0.306970298,5978582.5,1653404.125,1082754944,304226368,2667680.75,348542.4063,916,235.1587219,183.9999695,80.04642487,408.9135
914.6853638,1490.251953,799799.75,274206.3125,0.606390536,0.306970298,6000829.5,1660855.375,1086753920,305597408,2701954.75,351842.8438,921,235.2297516,183.9999695,79.28556824,408.895
906.4128418,1490.251953,795229.125,274206.3125,0.609311044,0.306970298,6022939.5,1668306.625,1090730112,306968416,2736436.5,355143.3125,926,235.3016052,183.9999695,78.5447998,408.8765
898.3231812,1490.251953,790678.375,274206.3125,0.612241924,0.306970298,6044910,1675757.875,1094683392,308339456,2771126.5,358443.7813,931,235.3730011,183.9999695,77.82406616,408.858
890.368042,1490.251953,786089.8125,274206.3125,0.615177691,0.306970298,6066741.5,1683209.125,1098613888,309710496,2806026,361744.2188,936,235.4449768,183.9999695,77.11824799,408.8395
884.8989868,1490.251953,782868.9375,274206.3125,0.617231011,0.306970298,6081955,1688425,1101353984,310670208,2830558.5,364054.5313,939.5,235.4944763,183.9999695,76.6391983,408.821
879.5299072,1490.251953,779696.3125,274206.3125,0.6192801,0.306970298,6097100,1693640.875,1104082816,311629920,2855193.5,366364.875,943,235.5473175,183.9999695,76.20361328,408.8025
880.7074585,1448.015991,782770.1875,266435,0.619278789,0.336789519,6101440,1695088.875,1104865664,311896384,2862253.5,367100.1875,944,235.4976196,184.0000458,76.08374786,408.784
876.2922974,1448.015991,780131.5,266435,0.62103641,0.336789519,6114410.5,1699433,1107206016,312695680,2883508.75,369306.1875,947,235.5227051,184.0000458,75.72009277,408.7655
868.928894,1448.015991,775470.5625,266435,0.623982728,0.336789519,6135886,1706673,1111083392,314027840,2919147,372982.8125,952,235.580658,184.0000458,75.12234497,408.747
861.5811157,1448.015991,770733.625,266435,0.626981497,0.336789519,6157218,1713913.125,1114937088,315360032,2955001.75,376659.4375,957,235.6427155,184.0000458,74.53704071,408.7285
854.2609253,1448.015991,765838.3125,266435,0.630035102,0.336789519,6178402.5,1721153.25,1118766208,316692192,2991078.25,380336.0938,962,235.7069397,184.0000458,73.95816803,408.71
846.987793,1448.015991,760883.5,266435,0.633080184,0.336789519,6199440.5,1728393.25,1122570624,318024384,3027377.25,384012.7188,967,235.7713928,184.0000458,73.38587952,408.6915
841.9022217,1448.015991,757005.1875,266435,0.635342002,0.336789519,6214085.5,1733461.375,1125220224,318956896,3052893,386586.375,970.5,235.8164215,184.0000458,72.98661041,408.673
836.838501,1448.015991,749444.0625,266435,0.638057947,0.336789519,6228611,1738529.375,1127843200,319889408,3078499.75,389160,974,235.8597107,184.0000458,72.5873642,408.6545
839.3892212,1410.81604,746776.625,259590.0938,0.639167488,0.364078581,6232754,1739940.25,1128590080,320149024,3085838.75,389967.7188,975,235.7727509,183.9999542,72.48129272,408.636
835.1970215,1410.81604,742929.5,259590.0938,0.641095459,0.364078581,6245121,1744172.625,1130818816,320927776,3107929,392390.9063,978,235.7817841,183.9999542,72.14073181,408.6175
828.0950928,1410.81604,732382.0625,259590.0938,0.645100832,0.364078581,6265481.5,1751226.75,1134480768,322225728,3144938.75,396429.5,983,235.8169708,183.9999542,71.58683014,408.599
820.8566895,1410.81604,721988.1875,259590.0938,0.6491853,0.364078581,6285588.5,1758280.875,1138090624,323523680,3182146.75,400468.125,988,235.8630981,183.9999542,71.05435944,408.5805
813.5603027,1410.81604,711497.9375,259590.0938,0.653391182,0.364078581,6305434.5,1765334.875,1141648128,324821632,3219558.25,404506.7188,993,235.9114227,183.9999542,70.52139282,408.562
806.1677246,1410.81604,700913,259590.0938,0.657693505,0.364078581,6325012.5,1772389,1145152768,326119584,3257174.75,408545.3438,998,235.9616547,183.9999542,69.98293304,408.5435
801.708374,1410.81604,694397.8125,259590.0938,0.660341203,0.364078581,6336660,1776621.375,1147235968,326898336,3279818.75,410968.5,1001,235.9903259,183.9999542,69.65869904,408.525
797.2313843,1410.81604,687904.75,259590.0938,0.663009524,0.364078581,6348207,1780853.875,1149299584,327677120,3302537.25,413391.6875,1004,236.0197144,183.9999542,69.33355713,408.5065
799.7653198,1377.984985,685424.875,253549.2969,0.664256275,0.388186038,6352047,1782231.875,1149985024,327930656,3310134.25,414265.9688,1005,235.9241333,184.0000458,69.22852325,408.488
795.4451904,1377.984985,681524.0625,253549.2969,0.666442633,0.388186038,6363495,1786365.75,1152029568,328691328,3333006.75,416888.9063,1008,235.9225006,184.0000458,68.90621185,408.4695
788.0285645,1377.984985,671829.375,253549.2969,0.67076087,0.388186038,6382310,1793255.75,1155388800,329959072,3371339.5,421260.4688,1013,235.9468994,184.0000458,68.36495972,408.451
780.4249268,1377.984985,662640.875,253549.2969,0.67498982,0.388186038,6400870,1800145.625,1158701952,331226816,3409885.25,425632,1018,235.9795074,184.0000458,67.81525421,408.4325
772.6552734,1377.984985,654059.5,253549.2969,0.67907697,0.388186038,6419185.5,1807035.625,1161972224,332494560,3448641.25,430003.5313,1023,236.0174103,184.0000458,67.2570343,408.414
764.7710571,1377.984985,645832.75,253549.2969,0.683016896,0.388186038,6437268.5,1813925.5,1165201408,333762304,3487605.25,434375.0938,1028,236.0643005,184.0000458,66.70317078,408.3955
759.2298584,1377.984985,640410.75,253549.2969,0.685696602,0.388186038,6449818.5,1818748.5,1167442816,334649728,3514984,437435.1875,1031.5,236.0994568,184.0000458,66.31391144,408.377
753.6461792,1377.984985,635140.8125,253549.2969,0.688312232,0.388186038,6462262.5,1823571.375,1169665920,335537152,3542464.75,440495.25,1035,236.1357727,184.0000458,65.92306519,408.3585
756.0826416,1348.868042,633595.0625,248191.7031,0.689400911,0.409708381,6465811,1824920.25,1170299520,335785344,3550341.25,441431.4688,1036,236.0355072,183.9999847,65.81166077,408.34
751.4188843,1348.868042,630999.1875,248191.7031,0.691132963,0.409708381,6476407,1828966.875,1172192512,336529920,3574051.5,444240.125,1039,236.0299988,183.9999847,65.47470093,408.3215
743.4129028,1348.868042,624189.875,248191.7031,0.694602787,0.409708381,6493870.5,1835711.25,1175313408,337770880,3613770.75,448921.2188,1044,236.0556946,183.9999847,64.91355896,408.303
735.4064941,1348.868042,617634.875,248191.7031,0.697985351,0.409708381,6511143.5,1842455.5,1178401536,339011840,3653690,453602.3438,1049,236.1023254,183.9999847,64.37164307,408.2845
727.3167114,1348.868042,611368.0625,248191.7031,0.701263666,0.409708381,6528232.5,1849199.875,1181458432,340252800,3693805.25,458283.4375,1054,236.1569061,183.9999847,63.82579803,408.266
719.1427002,1348.868042,605372.8125,248191.7031,0.704443991,0.409708381,6545144,1855944.25,1184485248,341493760,3734113.5,462964.5313,1059,236.2167358,183.9999847,63.2747879,408.2475
714.2478638,1348.868042,601973.1875,248191.7031,0.70630151,0.409708381,6555229.5,1859990.875,1186291200,342238336,3758367.5,465773.1875,1062,236.2532501,183.9999847,62.94425583,408.229
709.4016113,1348.868042,598698.75,248191.7031,0.708117247,0.409708381,6565255,1864037.5,1188087296,342982912,3782689.5,468581.8438,1065,236.2919922,183.9999847,62.6166687,408.2105
711.8853149,1323.706055,597404.4375,243561.9063,0.709064901,0.428704828,6568591,1865361.125,1188684672,343226464,3790820.5,469575.1563,1066,236.185257,184,62.50787354,408.192
707.1540527,1323.706055,595778,243561.9063,0.710451007,0.428704828,6578563,1869332.25,1190472064,343957152,3815288.25,472555.125,1069,236.1880493,184,62.17594528,408.1735
699.2154541,1323.706055,590730.8125,243561.9063,0.713266969,0.428704828,6595028,1875950.75,1193425664,345174944,3856245.75,477521.7188,1074,236.227417,184,61.63454819,408.155
691.1727295,1323.706055,585756.25,243561.9063,0.716026604,0.428704828,6611341.5,1882569.375,1196354432,346392768,3897379.25,482488.3125,1079,236.2816162,184,61.0895462,408.1365
683.2183838,1323.706055,580994.3125,243561.9063,0.718696296,0.428704828,6627508,1889187.875,1199259392,347610592,3938682.75,487454.9375,1084,236.3471527,184,60.55039978,408.118
675.4044189,1323.706055,576404,243561.9063,0.721276581,0.428704828,6643533,1895806.375,1202141440,348828384,3980152.5,492421.5313,1089,236.4239807,184,60.04204178,408.0995
670.6928711,1323.706055,573682.375,243561.9063,0.722811282,0.428704828,6653097.5,1899777.5,1203862528,349559072,4005093.5,495401.5,1092,236.4709167,184,59.73846817,408.081
665.9888306,1323.706055,570999.0625,243561.9063,0.724319875,0.428704828,6662612.5,1903748.625,1205575552,350289760,4030093,498381.4375,1095,236.5214386,184,59.43394089,408.0625
664.4368286,1323.706055,570111,243561.9063,0.724817812,0.428704828,6665779,1905072.375,1206145664,350533312,4038432.5,499374.7813,1096,236.5358734,184,59.3331604,408.044
662.8825684,1323.706055,569222.8125,243561.9063,0.725314915,0.428704828,6668939.5,1906396,1206714880,350776896,4046778.5,500368.0938,1097,236.5523071,184,59.23250198,408.0255
